"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(mother-speech;mo_smile;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,31
"(inf_smile;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;m_gaze_away)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_at_object;m_gaze_at;inf_smile)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;infant_voc;i_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile;i_gaze_away)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_away;mother-speech;i_gaze_away;mo_smile)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;i_gaze_at_object;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;mo_smile;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at;inf_smile;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;inf_smile;mother-speech;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;mother-speech;m_gaze_at)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,30
"(i_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,76
"(i_gaze_at_object;mother-speech;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,16
"(i_gaze_away;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at_object;i_gaze_at_object;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at)","(mother-speech;i_gaze_at)",0.353,273,271.985,0.0,0.0,0.0,15
"(m_gaze_at;mother-speech;inf_smile;mo_smile;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile;i_gaze_away)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;inf_smile;i_gaze_at_object)","(m_gaze_at_object;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_at;infant_voc)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object;infant_voc;mo_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,24
"(infant_voc;i_gaze_at;inf_smile)","(mother-speech;mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;inf_smile;i_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;infant_voc;i_gaze_away)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;infant_voc;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;inf_smile;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;m_gaze_at_object;i_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;mo_smile;m_gaze_at;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(mo_smile;m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;infant_voc;mo_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,11
"(m_gaze_at;i_gaze_at;m_gaze_at_object)","(mother-speech;infant_voc;inf_smile)",0.208,1,0.095,999.0,999.0,999.0,0
"(mother-speech;mo_smile;m_gaze_at_object;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;m_gaze_at;inf_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;i_gaze_at;inf_smile;mo_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at_object;infant_voc;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile;inf_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at;m_gaze_at;mother-speech;inf_smile;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile)","(i_gaze_at)",0.563,20,126.816,0.01282051282051282,0.8333333333333334,0.0,78
"(infant_voc;inf_smile;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_away;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,23
"(mo_smile;i_gaze_at_object;m_gaze_at;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;mother-speech;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mo_smile;i_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;infant_voc;inf_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at;mo_smile;i_gaze_away;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;m_gaze_at;infant_voc;i_gaze_away)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_away)","(mother-speech;m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away;inf_smile;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;mo_smile;inf_smile;i_gaze_away)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_away)","(i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_at;infant_voc)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;infant_voc)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;infant_voc;m_gaze_at;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile)","(mother-speech;i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;m_gaze_at;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_at;i_gaze_at;infant_voc)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_away;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,21
"(mo_smile;mother-speech;infant_voc;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object;i_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;infant_voc;i_gaze_away)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;inf_smile;mo_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at_object;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,21
"(i_gaze_at;inf_smile;mother-speech;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;inf_smile;mother-speech;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;m_gaze_at;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;m_gaze_at_object)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;mother-speech;m_gaze_away)","(mo_smile;i_gaze_away;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at;i_gaze_away)","(infant_voc;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;infant_voc;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;inf_smile;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(m_gaze_at_object;i_gaze_at;inf_smile)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;m_gaze_at_object;i_gaze_at)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_away;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;m_gaze_at;mother-speech;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;m_gaze_at_object)","(infant_voc;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(mo_smile;inf_smile;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;mo_smile;inf_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mother-speech;mo_smile)","(m_gaze_at_object;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;i_gaze_at;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,29
"(inf_smile;i_gaze_at;mother-speech;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at_object;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc)","(i_gaze_at;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mother-speech)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;inf_smile;m_gaze_at;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile;m_gaze_away)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_away;inf_smile;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;infant_voc;inf_smile;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;mo_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,28
"(m_gaze_at_object;inf_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,30
"(m_gaze_at;inf_smile;i_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;i_gaze_at;inf_smile)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;m_gaze_at)","(mother-speech;i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;i_gaze_at_object;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;mother-speech;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc)","(mo_smile;i_gaze_at)",0.195,17,38.831,0.34615384615384615,0.9423076923076923,0.5769230769230769,52
"(m_gaze_away;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;inf_smile;mo_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_away;inf_smile;mother-speech;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;infant_voc;i_gaze_at_object)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;mother-speech;i_gaze_at_object)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,26
"(inf_smile;infant_voc;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_away;infant_voc;m_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_at;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_at;m_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mother-speech)","(m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_at;mother-speech;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,19
"(m_gaze_away;mo_smile;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc)","(m_gaze_at;i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;mo_smile;m_gaze_at_object;i_gaze_at;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;i_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,76
"(mo_smile;inf_smile;infant_voc;i_gaze_at)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_away)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,76
"(inf_smile;mother-speech;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away;i_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;i_gaze_at)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at_object;mo_smile;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;mo_smile;m_gaze_at_object)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;m_gaze_at_object;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,11
"(mo_smile;infant_voc;inf_smile;i_gaze_away)","(mother-speech)",0.269,1,0.3,999.0,999.0,999.0,4
"(i_gaze_at;infant_voc;inf_smile)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;infant_voc;i_gaze_at;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;inf_smile;i_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;mother-speech;i_gaze_at_object;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;i_gaze_away;inf_smile;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;mother-speech;i_gaze_away)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;mother-speech)","(infant_voc;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;inf_smile)","(mother-speech)",0.459,12,9.734,0.13333333333333333,0.4,0.06666666666666667,15
"(infant_voc;inf_smile;mother-speech;i_gaze_at_object)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_at;inf_smile)","(m_gaze_at)",0.41,10,48.802,0.7272727272727273,1.0,0.22727272727272727,22
"(infant_voc;m_gaze_at;i_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,15
"(infant_voc;mo_smile;inf_smile;m_gaze_at_object)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at_object;i_gaze_away)","(mother-speech;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mo_smile;i_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;i_gaze_at_object;mo_smile)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;i_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(mother-speech;infant_voc)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,18
"(mother-speech;mo_smile;infant_voc;m_gaze_at_object)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;i_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,27
"(m_gaze_at_object;mother-speech;inf_smile;i_gaze_away)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object)","(i_gaze_away)",0.157,49,197.459,0.0136986301369863,0.3424657534246575,0.0273972602739726,73
"(m_gaze_at;mother-speech;i_gaze_at;infant_voc)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;i_gaze_at;mo_smile)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_at;i_gaze_at;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;i_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_at_object;inf_smile)","(mother-speech;mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_away;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;inf_smile;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile)","(mother-speech;m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,16
"(m_gaze_at;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,45
"(mo_smile;m_gaze_at_object;mother-speech;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;inf_smile;mo_smile;i_gaze_at;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;mother-speech;infant_voc;i_gaze_at_object)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;mother-speech;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(mother-speech;mo_smile;m_gaze_at;infant_voc;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;mo_smile;inf_smile)","(infant_voc;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at_object;i_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at_object)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_at_object;mo_smile)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;mother-speech;i_gaze_at)","(m_gaze_at_object)",0.114,29,21.369,1.0,0.2222222222222222,0.7777777777777778,9
"(i_gaze_at_object;mo_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at;m_gaze_at_object)","(mother-speech;infant_voc)",0.78,1,0.355,999.0,999.0,999.0,0
"(i_gaze_at_object;mother-speech)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;m_gaze_at;infant_voc;inf_smile)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;i_gaze_at_object;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;mother-speech;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,10
"(mother-speech;infant_voc;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile;i_gaze_away;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(mother-speech;i_gaze_at;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;i_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mo_smile;mother-speech;i_gaze_away)","(infant_voc;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at_object)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at_object;infant_voc;inf_smile;mo_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,37
"(mo_smile;mother-speech;inf_smile)","(m_gaze_at_object;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;infant_voc)","(mo_smile;m_gaze_at)",0.346,5,5.185,0.0,0.625,0.0,8
"(m_gaze_away)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,65
"(m_gaze_away;mother-speech;infant_voc)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_at_object;inf_smile)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_at)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;m_gaze_at)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile;m_gaze_away;i_gaze_at_object)","(mother-speech;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,48
"(mother-speech;i_gaze_away;mo_smile;inf_smile;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile)","(m_gaze_at;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(mo_smile;i_gaze_away;inf_smile;infant_voc)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,10
"(mother-speech;i_gaze_at;inf_smile)","(m_gaze_at_object)",0.192,23,22.921,1.0,0.4090909090909091,0.5909090909090909,22
"(infant_voc;inf_smile;m_gaze_at)","(i_gaze_at_object;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;m_gaze_at)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,20
